"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","qtrly_estabs","month1_emplvl","month2_emplvl","month3_emplvl","total_qtrly_wages","taxable_qtrly_wages","qtrly_contributions","avg_wkly_wage","lq_disclosure_code","lq_qtrly_estabs","lq_month1_emplvl","lq_month2_emplvl","lq_month3_emplvl","lq_total_qtrly_wages","lq_taxable_qtrly_wages","lq_qtrly_contributions","lq_avg_wkly_wage","oty_disclosure_code","oty_qtrly_estabs_chg","oty_qtrly_estabs_pct_chg","oty_month1_emplvl_chg","oty_month1_emplvl_pct_chg","oty_month2_emplvl_chg","oty_month2_emplvl_pct_chg","oty_month3_emplvl_chg","oty_month3_emplvl_pct_chg","oty_total_qtrly_wages_chg","oty_total_qtrly_wages_pct_chg","oty_taxable_qtrly_wages_chg","oty_taxable_qtrly_wages_pct_chg","oty_qtrly_contributions_chg","oty_qtrly_contributions_pct_chg","oty_avg_wkly_wage_chg","oty_avg_wkly_wage_pct_chg"
"US000","2","621340","18","0","2019","1","",4,35,35,35,468744,0,0,1030,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"N",1,33.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62139","17","0","2019","1","",13,243,243,240,1711474,0,0,544,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,0.8,-6,-2.4,-4,-1.6,26244,1.6,0,0.0,0,0.0,14,2.6
"US000","2","621399","18","0","2019","1","",13,243,243,240,1711474,0,0,544,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,2,0.8,-6,-2.4,-4,-1.6,26244,1.6,0,0.0,0,0.0,14,2.6
"US000","2","6214","16","0","2019","1","",918,21209,21092,21057,273197000,20864736,62943,995,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",97,11.8,273,1.3,164,0.8,55,0.3,24190850,9.7,1079096,5.5,-16777,-21.0,81,8.9
"US000","2","62141","17","0","2019","1","",4,101,101,98,947994,0,0,729,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-2.9,0,0.0,-3,-3.0,95531,11.2,0,0.0,0,0.0,86,13.4
"US000","2","621410","18","0","2019","1","",4,101,101,98,947994,0,0,729,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-3,-2.9,0,0.0,-3,-3.0,95531,11.2,0,0.0,0,0.0,86,13.4
"US000","2","62142","17","0","2019","1","",540,12403,12400,12316,162256342,20587458,61765,1009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",116,27.4,331,2.7,327,2.7,218,1.8,21143337,15.0,1089628,5.6,-16228,-20.8,110,12.2
"US000","2","621420","18","0","2019","1","",540,12403,12400,12316,162256342,20587458,61765,1009,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",116,27.4,331,2.7,327,2.7,218,1.8,21143337,15.0,1089628,5.6,-16228,-20.8,110,12.2
"US000","2","62149","17","0","2019","1","",374,8705,8591,8643,109992664,277278,1178,979,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-19,-4.8,-55,-0.6,-163,-1.9,-160,-1.8,2951982,2.8,-10532,-3.7,-549,-31.8,40,4.3
"US000","2","621492","18","0","2019","1","",4,93,91,93,1349739,277278,1178,1124,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-2,-2.1,-3,-3.2,1,1.1,-78509,-5.5,-10532,-3.7,-549,-31.8,-49,-4.2
"US000","2","621493","18","0","2019","1","",21,460,466,475,5801840,0,0,956,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,26,6.0,43,10.2,42,9.7,683112,13.3,0,0.0,0,0.0,40,4.4
"US000","2","621498","18","0","2019","1","",349,8152,8034,8075,102841085,0,0,978,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-19,-5.2,-79,-1.0,-203,-2.5,-203,-2.5,2347379,2.3,0,0.0,0,0.0,41,4.4
"US000","2","6215","16","0","2019","1","",14,1015,1018,1020,11932662,0,0,902,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,18,1.8,21,2.1,26,2.6,672800,6.0,0,0.0,0,0.0,32,3.7
"US000","2","62151","17","0","2019","1","",14,1015,1018,1020,11932662,0,0,902,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,18,1.8,21,2.1,26,2.6,672800,6.0,0,0.0,0,0.0,32,3.7
"US000","2","621511","18","0","2019","1","N",12,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621512","18","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6216","16","0","2019","1","",4,80,80,81,780210,0,0,747,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-7.0,-6,-7.0,-5,-5.8,-54280,-6.5,0,0.0,0,0.0,1,0.1
"US000","2","62161","17","0","2019","1","",4,80,80,81,780210,0,0,747,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-7.0,-6,-7.0,-5,-5.8,-54280,-6.5,0,0.0,0,0.0,1,0.1
"US000","2","621610","18","0","2019","1","",4,80,80,81,780210,0,0,747,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,-6,-7.0,-6,-7.0,-5,-5.8,-54280,-6.5,0,0.0,0,0.0,1,0.1
"US000","2","6219","16","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62199","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","621991","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","622","15","0","2019","1","",1174,379084,380123,383657,6370117689,70673505,218895,1286,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-254,-17.8,5564,1.5,5789,1.5,8408,2.2,237570493,3.9,2902066,4.3,-50114,-18.6,26,2.1
"US000","2","6221","16","0","2019","1","",107,232005,232938,236196,3968989655,34558721,103930,1306,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.9,8609,3.9,8538,3.8,11152,5.0,175689234,4.6,864991,2.6,-30929,-22.9,5,0.4
"US000","2","62211","17","0","2019","1","",107,232005,232938,236196,3968989655,34558721,103930,1306,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.9,8609,3.9,8538,3.8,11152,5.0,175689234,4.6,864991,2.6,-30929,-22.9,5,0.4
"US000","2","622110","18","0","2019","1","",107,232005,232938,236196,3968989655,34558721,103930,1306,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",3,2.9,8609,3.9,8538,3.8,11152,5.0,175689234,4.6,864991,2.6,-30929,-22.9,5,0.4
"US000","2","6222","16","0","2019","1","",1027,115734,115737,115870,1690521796,36114784,114965,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-232,-18.4,-3538,-3.0,-3285,-2.8,-3337,-2.8,11943026,0.7,2037075,6.0,-19185,-14.3,39,3.6
"US000","2","62221","17","0","2019","1","",1027,115734,115737,115870,1690521796,36114784,114965,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-232,-18.4,-3538,-3.0,-3285,-2.8,-3337,-2.8,11943026,0.7,2037075,6.0,-19185,-14.3,39,3.6
"US000","2","622210","18","0","2019","1","",1027,115734,115737,115870,1690521796,36114784,114965,1123,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-232,-18.4,-3538,-3.0,-3285,-2.8,-3337,-2.8,11943026,0.7,2037075,6.0,-19185,-14.3,39,3.6
"US000","2","6223","16","0","2019","1","",40,31345,31448,31591,710606238,0,0,1737,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-25,-38.5,493,1.6,536,1.7,593,1.9,49938233,7.6,0,0.0,0,0.0,93,5.7
"US000","2","62231","17","0","2019","1","",40,31345,31448,31591,710606238,0,0,1737,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-25,-38.5,493,1.6,536,1.7,593,1.9,49938233,7.6,0,0.0,0,0.0,93,5.7
"US000","2","622310","18","0","2019","1","",40,31345,31448,31591,710606238,0,0,1737,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-25,-38.5,493,1.6,536,1.7,593,1.9,49938233,7.6,0,0.0,0,0.0,93,5.7
"US000","2","623","15","0","2019","1","",1821,121143,121142,121085,1484645484,62452353,168740,943,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",30,1.7,-1103,-0.9,-973,-0.8,-1237,-1.0,48791483,3.4,3028402,5.1,-24404,-12.6,39,4.3
"US000","2","6231","16","0","2019","1","",122,18935,18881,18990,217711731,3520182,15841,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-709,-3.6,-725,-3.7,-696,-3.5,2746294,1.3,-7858,-0.2,3493,28.3,42,5.0
"US000","2","62311","17","0","2019","1","",122,18935,18881,18990,217711731,3520182,15841,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-709,-3.6,-725,-3.7,-696,-3.5,2746294,1.3,-7858,-0.2,3493,28.3,42,5.0
"US000","2","623110","18","0","2019","1","",122,18935,18881,18990,217711731,3520182,15841,884,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-709,-3.6,-725,-3.7,-696,-3.5,2746294,1.3,-7858,-0.2,3493,28.3,42,5.0
"US000","2","6232","16","0","2019","1","",1126,85780,85748,85594,1058487476,44380825,138673,950,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",24,2.2,-491,-0.6,-359,-0.4,-650,-0.8,35236799,3.4,2573342,6.2,-26208,-15.9,37,4.1
"US000","2","62321","17","0","2019","1","",986,77652,77586,77440,947558350,36507425,115051,940,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.0,-1113,-1.4,-1015,-1.3,-1285,-1.6,18853222,2.0,1822676,5.3,-21339,-15.6,32,3.5
"US000","2","623210","18","0","2019","1","",986,77652,77586,77440,947558350,36507425,115051,940,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,1.0,-1113,-1.4,-1015,-1.3,-1285,-1.6,18853222,2.0,1822676,5.3,-21339,-15.6,32,3.5
"US000","2","62322","17","0","2019","1","",140,8128,8162,8154,110929126,7873400,23622,1047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,11.1,622,8.3,656,8.7,635,8.4,16383577,17.3,750666,10.5,-4869,-17.1,79,8.2
"US000","2","623220","18","0","2019","1","",140,8128,8162,8154,110929126,7873400,23622,1047,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",14,11.1,622,8.3,656,8.7,635,8.4,16383577,17.3,750666,10.5,-4869,-17.1,79,8.2
"US000","2","6233","16","0","2019","1","",288,5320,5321,5355,67273209,0,0,971,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-1.0,32,0.6,15,0.3,50,0.9,3696296,5.8,0,0.0,0,0.0,48,5.2
"US000","2","62331","17","0","2019","1","",288,5320,5321,5355,67273209,0,0,971,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-1.0,32,0.6,15,0.3,50,0.9,3696296,5.8,0,0.0,0,0.0,48,5.2
"US000","2","623311","18","0","2019","1","",14,2408,2389,2420,27868556,0,0,891,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-3,-17.6,-58,-2.4,-101,-4.1,-48,-1.9,771485,2.8,0,0.0,0,0.0,49,5.8
"US000","2","623312","18","0","2019","1","",274,2912,2932,2935,39404653,0,0,1036,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",0,0.0,90,3.2,116,4.1,98,3.5,2924811,8.0,0,0.0,0,0.0,43,4.3
"US000","2","6239","16","0","2019","1","",285,11108,11192,11146,141173068,14551346,14226,974,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.3,65,0.6,96,0.9,59,0.5,7112094,5.3,462918,3.3,-1689,-10.6,43,4.6
"US000","2","62399","17","0","2019","1","",285,11108,11192,11146,141173068,14551346,14226,974,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.3,65,0.6,96,0.9,59,0.5,7112094,5.3,462918,3.3,-1689,-10.6,43,4.6
"US000","2","623990","18","0","2019","1","",285,11108,11192,11146,141173068,14551346,14226,974,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,3.3,65,0.6,96,0.9,59,0.5,7112094,5.3,462918,3.3,-1689,-10.6,43,4.6
"US000","2","624","15","0","2019","1","",2636,103390,103335,103177,1313962100,23034258,113958,978,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.2,-1238,-1.2,-1371,-1.3,-1636,-1.6,23337637,1.8,848506,3.8,-14386,-11.2,30,3.2
"US000","2","6241","16","0","2019","1","",1908,88183,88118,87939,1129456844,20946913,84738,986,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",10,0.5,-1003,-1.1,-1085,-1.2,-1280,-1.4,22604878,2.0,847303,4.2,-14355,-14.5,32,3.4
"US000","2","62411","17","0","2019","1","",733,27557,27604,27625,392170963,3195862,31203,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-415,-1.5,-381,-1.4,-407,-1.5,8684946,2.3,-101463,-3.1,-452,-1.4,39,3.7
"US000","2","624110","18","0","2019","1","",733,27557,27604,27625,392170963,3195862,31203,1093,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-415,-1.5,-381,-1.4,-407,-1.5,8684946,2.3,-101463,-3.1,-452,-1.4,39,3.7
"US000","2","62412","17","0","2019","1","",180,3944,3926,3911,50422761,7248801,21902,988,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,4.7,177,4.7,147,3.9,143,3.8,4491953,9.8,696212,10.6,-4413,-16.8,51,5.4
"US000","2","624120","18","0","2019","1","",180,3944,3926,3911,50422761,7248801,21902,988,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",8,4.7,177,4.7,147,3.9,143,3.8,4491953,9.8,696212,10.6,-4413,-16.8,51,5.4
"US000","2","62419","17","0","2019","1","",995,56682,56588,56403,686863120,10502250,31633,934,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,-765,-1.3,-851,-1.5,-1016,-1.8,9427979,1.4,252554,2.5,-9490,-23.1,27,3.0
"US000","2","624190","18","0","2019","1","",995,56682,56588,56403,686863120,10502250,31633,934,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",2,0.2,-765,-1.3,-851,-1.5,-1016,-1.8,9427979,1.4,252554,2.5,-9490,-23.1,27,3.0
"US000","2","6242","16","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62422","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","624229","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","6243","16","0","2019","1","",702,13728,13709,13748,173817055,0,0,974,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-14,-2.0,-271,-1.9,-300,-2.1,-346,-2.5,180520,0.1,-8000,-100.0,-160,-100.0,22,2.3
"US000","2","62431","17","0","2019","1","",702,13728,13709,13748,173817055,0,0,974,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-14,-2.0,-271,-1.9,-300,-2.1,-346,-2.5,180520,0.1,-8000,-100.0,-160,-100.0,22,2.3
"US000","2","624310","18","0","2019","1","",702,13728,13709,13748,173817055,0,0,974,"",1.00,1.00,1.00,1.00,1.00,0.00,0.00,1.00,"",-14,-2.0,-271,-1.9,-300,-2.1,-346,-2.5,180520,0.1,-8000,-100.0,-160,-100.0,22,2.3
"US000","2","6244","16","0","2019","1","N",25,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","62441","17","0","2019","1","N",25,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","624410","18","0","2019","1","N",25,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71","14","0","2019","1","",921,16647,16526,16921,160540896,12502608,287326,740,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,0.8,-120,-0.7,-468,-2.8,-218,-1.3,5997815,3.9,1199022,10.6,-91170,-24.1,39,5.6
"US000","2","711","15","0","2019","1","",31,3174,2945,2977,21730900,10480755,262719,551,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-6.1,-68,-2.1,-366,-11.1,-192,-6.1,-401741,-1.8,1045737,11.1,-98030,-27.2,26,5.0
"US000","2","7111","16","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71113","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711130","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","7112","16","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71121","17","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711211","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711219","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","7113","16","0","2019","1","",28,1396,1240,1298,8775921,166319,499,515,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-2,-6.7,-68,-4.6,-340,-21.5,-296,-18.6,-1503671,-14.6,16241,10.8,-251,-33.5,4,0.8
"US000","2","71131","17","0","2019","1","N",27,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711310","18","0","2019","1","N",27,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",-2,-6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71132","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","711320","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","712","15","0","2019","1","",850,11970,12008,12296,117197875,406928,14727,746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,-40,-0.3,-54,-0.4,-41,-0.3,5221035,4.7,272615,203.0,10578,255.0,36,5.1
"US000","2","7121","16","0","2019","1","",850,11970,12008,12296,117197875,406928,14727,746,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",9,1.1,-40,-0.3,-54,-0.4,-41,-0.3,5221035,4.7,272615,203.0,10578,255.0,36,5.1
"US000","2","71211","17","0","2019","1","",142,3046,3056,3130,30389342,32760,327,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,5.2,40,1.3,35,1.2,60,2.0,1017334,3.5,1253,4.0,12,3.8,15,2.0
"US000","2","712110","18","0","2019","1","",142,3046,3056,3130,30389342,32760,327,760,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",7,5.2,40,1.3,35,1.2,60,2.0,1017334,3.5,1253,4.0,12,3.8,15,2.0
"US000","2","71212","17","0","2019","1","N",70,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",6,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","712120","18","0","2019","1","N",70,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",6,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71213","17","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","712130","18","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71219","17","0","2019","1","",636,7700,7718,7918,75928024,312742,9885,751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.6,-76,-1.0,-111,-1.4,-117,-1.5,3729681,5.2,254326,435.4,9083,1132.5,46,6.5
"US000","2","712190","18","0","2019","1","",636,7700,7718,7918,75928024,312742,9885,751,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",-4,-0.6,-76,-1.0,-111,-1.4,-117,-1.5,3729681,5.2,254326,435.4,9083,1132.5,46,6.5
"US000","2","713","15","0","2019","1","",40,1503,1573,1648,21612121,1614925,9880,1056,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-12,-0.8,-48,-3.0,15,0.9,1178521,5.8,-119330,-6.9,-3718,-27.3,67,6.8
"US000","2","7132","16","0","2019","1","",22,875,886,895,13658333,1565561,9784,1187,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-10,-1.1,-3,-0.3,4,0.4,456214,3.5,-75074,-4.6,-3341,-25.5,44,3.8
"US000","2","71329","17","0","2019","1","",22,875,886,895,13658333,1565561,9784,1187,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-10,-1.1,-3,-0.3,4,0.4,456214,3.5,-75074,-4.6,-3341,-25.5,44,3.8
"US000","2","713290","18","0","2019","1","",22,875,886,895,13658333,1565561,9784,1187,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-10,-1.1,-3,-0.3,4,0.4,456214,3.5,-75074,-4.6,-3341,-25.5,44,3.8
"US000","2","7139","16","0","2019","1","",18,628,687,753,7953788,49364,96,888,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-2,-0.3,-45,-6.1,11,1.5,722307,10.0,-44256,-47.3,-377,-79.7,95,12.0
"US000","2","71391","17","0","2019","1","N",3,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","713910","18","0","2019","1","N",3,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71394","17","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","713940","18","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","71399","17","0","2019","1","",13,452,517,577,5719882,31942,96,854,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-9,-2.0,-48,-8.5,12,2.1,451830,8.6,-45162,-58.6,-212,-68.8,90,11.8
"US000","2","713990","18","0","2019","1","",13,452,517,577,5719882,31942,96,854,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-9,-2.0,-48,-8.5,12,2.1,451830,8.6,-45162,-58.6,-212,-68.8,90,11.8
"US000","2","72","14","0","2019","1","",17,645,653,640,2999264,185449,303,357,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-2,-0.3,33,5.3,-4,-0.6,-9801,-0.3,-20777,-10.1,-2162,-87.7,-6,-1.7
"US000","2","721","15","0","2019","1","",13,601,613,601,2867801,126834,303,365,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,-2,-0.3,32,5.5,6,1.0,-6738,-0.2,-12872,-9.2,-1497,-83.2,-8,-2.1
"US000","2","7211","16","0","2019","1","",10,518,528,517,2227729,104700,0,329,"",1.00,1.00,1.00,1.00,1.00,1.00,0.00,1.00,"",0,0.0,-2,-0.4,32,6.5,8,1.6,178205,8.7,-7005,-6.3,-1117,-100.0,19,6.1
"US000","2","72111","17","0","2019","1","N",9,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","721110","18","0","2019","1","N",9,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","72119","17","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","721199","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","7212","16","0","2019","1","",3,83,85,84,640072,22134,303,586,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,0,0.0,-2,-2.3,-184943,-22.4,-5867,-21.0,-380,-55.6,-164,-21.9
"US000","2","72121","17","0","2019","1","",3,83,85,84,640072,22134,303,586,"",1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,"",0,0.0,0,0.0,0,0.0,-2,-2.3,-184943,-22.4,-5867,-21.0,-380,-55.6,-164,-21.9
"US000","2","721211","18","0","2019","1","N",2,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"US000","2","721214","18","0","2019","1","N",1,0,0,0,0,0,0,0,"N",1.00,0,0,0,0,0,0,0,"N",0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
